published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status,sentiment_score
2012-02-13,98.0,100.0,99.0,99.0,1.02,670.0,66450.0,0,0.29097
2012-02-14,99.0,101.0,100.0,101.0,2.02,80.0,8040.0,0,0.01402
2012-02-15,101.0,101.0,98.0,98.0,-2.97,540.0,53240.0,0,-0.05031000000000001
2012-02-16,98.0,100.0,99.0,100.0,2.04,440.0,43900.0,0,-0.0011300000000000032
2012-02-21,100.0,100.0,99.0,100.0,0.0,320.0,31920.0,0,0.01102857142857143
2012-02-26,100.0,100.0,98.0,98.0,-2.0,200.0,19640.0,0,-0.11605
2012-02-27,98.0,100.0,98.0,99.0,1.02,660.0,64970.0,0,0.08656
2012-02-28,99.0,99.0,97.0,97.0,-2.02,960.0,94120.0,0,0.04487000000000001
2012-02-29,97.0,97.0,97.0,97.0,0.0,240.0,23280.0,0,0.00772
2012-03-01,97.0,98.0,98.0,98.0,1.03,120.0,11760.0,0,-0.0017428571428571413
2012-03-04,98.0,99.0,98.0,99.0,1.02,200.0,19790.0,0,0.14092
2012-03-05,99.0,100.0,99.0,99.0,0.0,100.0,9920.0,0,-0.021829999999999995
2012-03-06,99.0,100.0,99.0,100.0,1.01,60.0,5960.0,0,-0.03662
2012-03-11,100.0,104.0,102.0,102.0,2.0,120.0,12320.0,0,0.20300999999999997
2012-03-12,102.0,104.0,104.0,104.0,1.96,20.0,2080.0,0,-0.0032200000000000006
2012-03-13,104.0,104.0,104.0,104.0,0.0,40.0,4160.0,0,-0.01557
2012-03-14,104.0,102.0,102.0,102.0,-1.92,140.0,14280.0,0,-0.03607777777777778
2012-03-15,102.0,100.0,100.0,100.0,-1.96,140.0,14000.0,0,-0.053599999999999995
2012-03-18,100.0,99.0,98.0,98.0,-2.0,460.0,45220.0,0,-0.11856
2012-03-27,98.0,97.0,95.0,95.0,-3.06,110.0,10550.0,0,0.041639999999999996
2012-03-28,95.0,95.0,94.0,94.0,-1.05,290.0,27520.0,0,0.012289999999999999
2012-03-29,94.0,97.0,95.0,96.0,2.13,160.0,15340.0,0,-0.003019999999999995
2012-04-01,96.0,95.0,95.0,95.0,-1.04,50.0,4750.0,0,-0.13337000000000002
2012-04-02,95.0,95.0,95.0,95.0,0.0,140.0,13300.0,0,-0.05245999999999999
2012-04-03,95.0,94.0,94.0,94.0,-1.05,60.0,5640.0,0,0.03319999999999999
2012-04-04,94.0,95.0,94.0,94.0,0.0,210.0,19880.0,0,-0.1049
2012-04-08,94.0,95.0,94.0,95.0,1.06,220.0,20880.0,0,0.10097999999999999
2012-04-11,95.0,95.0,94.0,95.0,0.0,40.0,3780.0,0,-0.171725
2012-04-17,95.0,96.0,96.0,96.0,1.05,80.0,7680.0,0,0.032355555555555554
2012-04-19,96.0,97.0,97.0,97.0,1.04,60.0,5820.0,0,0.015969999999999995
2012-04-30,97.0,106.0,98.0,106.0,9.28,100.0,10330.0,0,0.18773
2012-05-02,106.0,114.0,108.0,112.0,5.66,570.0,62640.0,0,0.11019999999999999
2012-05-03,112.0,114.0,114.0,114.0,1.79,30.0,3420.0,0,0.09246
2012-05-07,114.0,122.0,116.0,122.0,7.02,40.0,4760.0,0,0.08951
2012-05-08,122.0,124.0,124.0,124.0,1.64,30.0,3720.0,0,0.045129999999999997
2012-05-09,124.0,126.0,122.0,126.0,1.61,430.0,53980.0,0,-0.0025899999999999977
2012-05-10,126.0,132.0,126.0,132.0,4.76,960.0,122060.0,0,0.25264
2012-05-13,132.0,136.0,128.0,134.0,1.52,870.0,115300.0,0,0.11198000000000001
2012-05-15,134.0,136.0,136.0,136.0,1.49,20.0,2720.0,0,0.17843
2012-05-17,136.0,140.0,138.0,138.0,1.47,600.0,83000.0,0,-0.029470000000000003
2012-05-20,138.0,140.0,138.0,138.0,0.0,600.0,83320.0,0,0.1988
2012-05-21,138.0,146.0,136.0,146.0,5.8,560.0,76520.0,0,0.0553
2012-05-22,146.0,150.0,148.0,150.0,2.74,20.0,2980.0,0,0.059699999999999996
2012-05-27,150.0,147.0,147.0,147.0,-2.0,50.0,7350.0,0,-0.020179999999999997
2012-06-11,147.0,145.0,133.0,133.0,-9.52,660.0,88620.0,0,0.09816
2012-06-12,133.0,131.0,120.0,120.0,-9.77,970.0,117740.0,0,0.010009999999999991
2012-06-13,120.0,120.0,118.0,120.0,0.0,1090.0,129670.0,0,0.11660000000000001
2012-06-14,120.0,118.0,115.0,116.0,-3.33,460.0,53400.0,0,-0.045320000000000006
2012-06-17,116.0,118.0,115.0,115.0,-0.86,260.0,30100.0,0,0.10091428571428572
2012-06-18,115.0,120.0,114.0,120.0,4.35,420.0,48700.0,0,0.15452
2012-06-19,120.0,121.0,120.0,121.0,0.83,210.0,25260.0,0,0.05939
2012-06-20,121.0,120.0,120.0,120.0,-0.83,180.0,21600.0,0,-0.02521
2012-06-21,120.0,118.0,118.0,118.0,-1.67,60.0,7080.0,0,0.09821000000000002
2012-06-25,118.0,118.0,116.0,116.0,-1.69,60.0,7000.0,0,0.1147
2012-06-26,116.0,117.0,117.0,117.0,0.86,40.0,4680.0,0,-0.09052
2012-06-27,117.0,119.0,115.0,119.0,1.71,100.0,11620.0,0,0.14043999999999998
2012-06-28,119.0,121.0,120.0,120.0,0.84,60.0,7230.0,0,0.0734
2012-07-01,120.0,120.0,118.0,120.0,0.0,280.0,33080.0,0,0.09545
2012-07-02,120.0,118.0,118.0,118.0,-1.67,80.0,9440.0,0,0.02936666666666667
2012-07-03,118.0,120.0,118.0,118.0,0.0,260.0,30840.0,0,-0.01027142857142857
2012-07-05,118.0,122.0,120.0,122.0,3.39,30.0,3620.0,0,-0.0441
2012-07-09,122.0,122.0,120.0,122.0,0.0,160.0,19480.0,0,0.12256999999999998
2012-07-10,122.0,122.0,120.0,120.0,-1.64,160.0,19440.0,0,0.023879999999999995
2012-07-12,120.0,123.0,119.0,119.0,-0.83,320.0,38720.0,0,-0.11284000000000001
2012-07-15,119.0,117.0,117.0,117.0,-1.68,20.0,2340.0,0,-0.024479999999999995
2012-07-16,117.0,117.0,116.0,117.0,0.0,120.0,14020.0,0,-0.004170000000000002
2012-07-17,117.0,116.0,116.0,116.0,-0.85,30.0,3480.0,0,0.03780000000000001
2012-07-18,116.0,120.0,118.0,120.0,3.45,220.0,26000.0,0,0.15274000000000001
2012-07-19,120.0,122.0,120.0,122.0,1.67,80.0,9680.0,0,0.08771999999999999
2012-07-22,122.0,122.0,120.0,121.0,-0.82,290.0,35110.0,0,0.09827
2012-07-23,121.0,123.0,121.0,123.0,1.65,550.0,66570.0,0,0.18036
2012-07-24,123.0,124.0,121.0,121.0,-1.63,690.0,83820.0,0,0.16004000000000002
2012-07-25,121.0,124.0,122.0,122.0,0.83,150.0,18400.0,0,0.011279999999999995
2012-07-26,122.0,122.0,120.0,122.0,0.0,140.0,16940.0,0,0.07169
2012-07-30,122.0,124.0,120.0,124.0,1.64,180.0,21920.0,0,0.12614999999999998
2012-07-31,124.0,122.0,122.0,122.0,-1.61,80.0,9760.0,0,0.19062
2012-08-01,122.0,124.0,124.0,124.0,1.64,40.0,4960.0,0,0.15957
2012-08-05,124.0,123.0,123.0,123.0,-0.81,100.0,12300.0,0,0.1857888888888889
2012-08-06,123.0,121.0,121.0,121.0,-1.63,80.0,9680.0,0,0.05227
2012-08-07,121.0,126.0,123.0,126.0,4.13,150.0,18720.0,0,0.19926
2012-08-08,126.0,128.0,126.0,127.0,0.79,100.0,12720.0,0,0.10772
2012-08-12,127.0,130.0,126.0,130.0,2.36,310.0,39440.0,0,-0.08005000000000001
2012-08-13,130.0,135.0,132.0,133.0,2.31,1030.0,137490.0,0,0.10493
2012-08-14,133.0,134.0,133.0,133.0,0.0,270.0,36090.0,0,0.27667
2012-08-15,133.0,131.0,131.0,131.0,-1.5,40.0,5240.0,0,0.10745
2012-08-16,131.0,133.0,131.0,132.0,0.76,260.0,34320.0,0,0.18065
2012-08-19,132.0,134.0,132.0,132.0,0.0,50.0,6680.0,0,-0.05586
2012-08-21,132.0,130.0,124.0,125.0,-5.3,620.0,77860.0,0,0.040010000000000004
2012-08-22,125.0,126.0,121.0,124.0,-0.8,2390.0,292350.0,0,-0.04021
2012-08-23,124.0,126.0,122.0,124.0,0.0,1140.0,141440.0,0,-0.07833999999999999
2012-08-26,124.0,126.0,123.0,124.0,0.0,350.0,43550.0,0,0.043333333333333335
2012-08-27,124.0,126.0,126.0,126.0,1.61,60.0,7560.0,0,0.03188
2012-08-28,126.0,127.0,125.0,125.0,-0.79,700.0,87740.0,0,0.06498000000000001
2012-08-29,125.0,127.0,127.0,127.0,1.6,250.0,31750.0,0,-0.06337
2012-08-30,127.0,135.0,127.0,135.0,6.3,230.0,29690.0,0,0.06524999999999999
2012-09-02,135.0,135.0,135.0,135.0,0.0,40.0,5400.0,0,0.03844285714285715
2012-09-03,135.0,130.0,128.0,128.0,-5.19,110.0,14120.0,0,0.007430000000000001
2012-09-04,128.0,130.0,128.0,128.0,0.0,100.0,12920.0,0,0.002844444444444445
2012-09-05,128.0,127.0,126.0,126.0,-1.56,400.0,50500.0,0,-0.0282875
2012-09-06,126.0,131.0,126.0,131.0,3.97,1800.0,232800.0,0,-0.12183
2012-09-09,131.0,133.0,133.0,133.0,1.53,20.0,2660.0,0,0.26288
2012-09-10,133.0,131.0,129.0,131.0,-1.5,590.0,76970.0,0,-0.012120000000000006
2012-09-11,131.0,131.0,130.0,131.0,0.0,80.0,10440.0,0,-0.009530000000000005
2012-09-12,131.0,130.0,129.0,130.0,-0.76,220.0,28440.0,0,0.044539999999999996
2012-09-13,130.0,137.0,130.0,135.0,3.85,760.0,101390.0,0,0.0006400000000000072
2012-09-16,135.0,148.0,137.0,148.0,9.63,2870.0,416880.0,0,-0.12066999999999999
2012-09-17,148.0,148.0,144.0,144.0,-2.7,170.0,24960.0,0,-0.028460000000000006
2012-09-18,144.0,150.0,144.0,144.0,0.0,900.0,132800.0,0,-0.03024
2012-09-19,144.0,144.0,141.0,141.0,-2.08,920.0,131040.0,0,-0.04469
2012-09-20,141.0,142.0,140.0,142.0,0.71,250.0,35360.0,0,0.07003000000000001
2012-09-23,142.0,140.0,140.0,140.0,-1.41,210.0,29400.0,0,0.0681
2012-09-24,140.0,139.0,139.0,139.0,-0.71,180.0,25020.0,0,-0.03458000000000001
2012-09-26,139.0,137.0,135.0,135.0,-2.88,180.0,24580.0,0,-0.11137000000000001
2012-09-30,137.0,135.0,135.0,135.0,0.0,220.0,29700.0,0,0.112575
2012-10-01,135.0,137.0,136.0,137.0,1.48,100.0,13680.0,0,0.10167
2012-10-01,135.0,137.0,136.0,137.0,0.0,100.0,13680.0,0,0.10167
2012-10-03,137.0,139.0,137.0,139.0,1.46,140.0,19400.0,0,0.04642
2012-10-04,139.0,139.0,139.0,139.0,0.0,50.0,6950.0,0,-0.0697
2012-10-08,139.0,137.0,135.0,135.0,-2.88,100.0,13540.0,0,0.014199999999999996
2012-10-09,135.0,134.0,132.0,134.0,-0.74,200.0,26720.0,0,0.22237999999999997
2012-10-10,134.0,135.0,133.0,135.0,0.75,340.0,45560.0,0,-0.01043
2012-10-11,135.0,133.0,133.0,133.0,-1.48,40.0,5320.0,0,0.09623000000000001
2012-10-14,133.0,137.0,135.0,137.0,3.01,220.0,30020.0,0,-0.004420000000000002
2012-10-18,137.0,138.0,135.0,135.0,-1.46,270.0,36790.0,0,0.036140000000000005
2012-10-30,135.0,133.0,133.0,133.0,-1.48,190.0,25270.0,0,0.17395999999999998
2012-10-31,133.0,135.0,135.0,135.0,1.5,190.0,25650.0,0,0.07651
2012-11-04,135.0,139.0,137.0,139.0,2.96,240.0,33040.0,0,0.11999
2012-11-05,139.0,140.0,138.0,138.0,-0.72,90.0,12480.0,0,-0.054259999999999996
2012-11-06,138.0,138.0,137.0,138.0,0.0,660.0,91020.0,0,0.03358
2012-11-07,138.0,140.0,140.0,140.0,1.45,30.0,4200.0,0,0.10817000000000002
2012-11-08,140.0,153.0,142.0,153.0,9.29,770.0,116600.0,0,0.055220000000000005
2012-11-11,153.0,153.0,150.0,150.0,-1.96,510.0,76530.0,0,0.14516
2012-11-12,150.0,147.0,147.0,147.0,-2.0,220.0,32340.0,0,0.07798000000000001
2012-11-18,147.0,149.0,148.0,148.0,0.68,160.0,23700.0,0,0.18685000000000002
2012-11-20,148.0,152.0,147.0,152.0,2.7,2150.0,323700.0,0,0.08285000000000001
2012-11-22,152.0,149.0,149.0,149.0,-1.97,50.0,7450.0,0,-0.12000999999999999
2012-11-28,149.0,147.0,147.0,147.0,-1.34,30.0,4410.0,0,0.008650000000000008
2012-12-05,147.0,145.0,145.0,145.0,-1.36,30.0,4350.0,0,0.054720000000000005
2012-12-17,145.0,130.0,130.0,130.0,-10.34,60.0,7800.0,0,0.07938999999999999
2012-12-19,130.0,128.0,128.0,128.0,-1.54,60.0,7680.0,0,0.0215
2012-12-23,128.0,126.0,126.0,126.0,-1.56,40.0,5040.0,0,-0.02853
2012-12-24,126.0,128.0,128.0,128.0,1.59,180.0,23040.0,0,-0.12347000000000001
2012-12-27,128.0,126.0,126.0,126.0,-1.56,200.0,25200.0,0,-0.009219999999999996
2012-12-31,126.0,124.0,124.0,124.0,-1.59,20.0,2480.0,0,0.060730000000000006
2013-01-01,124.0,124.0,124.0,124.0,0.0,40.0,4960.0,0,0.07702
2013-01-02,124.0,122.0,122.0,122.0,-1.61,40.0,4880.0,0,0.06823
2013-01-07,122.0,124.0,124.0,124.0,1.64,180.0,22320.0,0,-0.053610000000000005
2013-01-13,124.0,126.0,126.0,126.0,1.61,80.0,10080.0,0,-0.044309999999999995
2013-01-15,126.0,126.0,124.0,126.0,0.0,40.0,5000.0,0,-0.21744
2013-01-16,126.0,130.0,128.0,130.0,3.17,70.0,8980.0,0,0.08344
2013-01-17,130.0,137.0,132.0,137.0,5.38,790.0,107080.0,0,-0.06656999999999999
2013-01-20,137.0,135.0,133.0,133.0,-2.92,100.0,13400.0,0,0.092
2013-01-21,133.0,139.0,135.0,139.0,4.51,160.0,22000.0,0,0.1091
2013-01-22,139.0,141.0,137.0,141.0,1.44,700.0,98040.0,0,0.004739999999999999
2013-01-24,141.0,139.0,135.0,135.0,-4.26,160.0,21840.0,0,0.15774
2013-01-27,135.0,135.0,133.0,133.0,-1.48,410.0,54630.0,0,0.19009
2013-01-28,133.0,133.0,133.0,133.0,0.0,60.0,7980.0,0,0.012259999999999993
2013-02-03,133.0,137.0,135.0,137.0,3.01,680.0,93080.0,0,0.2486
2013-02-04,137.0,135.0,135.0,135.0,-1.46,48.0,6480.0,0,0.022920000000000003
2013-02-05,135.0,133.0,133.0,133.0,-1.48,60.0,7980.0,0,0.038220000000000004
2013-02-10,133.0,130.0,129.0,130.0,-2.26,3110.0,401290.0,0,0.0907
2013-02-13,130.0,136.0,132.0,136.0,4.62,190.0,25600.0,0,0.14453
2013-02-14,136.0,135.0,135.0,135.0,-0.74,20.0,2700.0,0,0.03746
2013-02-20,135.0,137.0,135.0,137.0,1.48,80.0,10880.0,0,0.003120000000000002
2013-02-27,137.0,135.0,135.0,135.0,-1.46,390.0,52650.0,0,-0.008340000000000004
2013-02-28,135.0,137.0,137.0,137.0,1.48,30.0,4110.0,0,0.08405
2013-03-03,137.0,135.0,135.0,135.0,-1.46,120.0,16200.0,0,0.24529
2013-03-04,135.0,137.0,137.0,137.0,1.48,270.0,36990.0,0,0.17223000000000002
2013-03-05,137.0,140.0,138.0,140.0,2.19,288.0,40124.0,0,0.061509999999999995
2013-03-07,140.0,142.0,136.0,136.0,-2.86,90.0,12600.0,0,-0.01806
2013-03-11,136.0,136.0,134.0,136.0,0.0,2024.0,271264.0,0,0.08271999999999999
2013-03-17,136.0,142.0,138.0,142.0,4.41,110.0,15430.0,0,0.16299999999999998
2013-03-18,142.0,142.0,140.0,142.0,0.0,620.0,87340.0,0,-0.12264
2013-03-20,142.0,140.0,139.0,139.0,-2.11,520.0,72780.0,0,-0.038470000000000004
2013-03-21,139.0,140.0,140.0,140.0,0.72,20.0,2800.0,0,-0.11556999999999999
2013-03-28,140.0,139.0,139.0,139.0,-0.71,970.0,134830.0,0,0.05112
2013-03-31,139.0,137.0,135.0,135.0,-2.88,290.0,39270.0,0,-0.04263
2013-04-02,135.0,133.0,131.0,131.0,-2.96,50.0,6570.0,0,0.040077777777777775
2013-04-03,131.0,130.0,130.0,130.0,-0.76,12.0,1560.0,0,-0.01911
2013-04-07,130.0,128.0,128.0,128.0,-1.54,120.0,15360.0,0,-0.056575
2013-04-08,128.0,129.0,129.0,129.0,0.78,10.0,1290.0,0,-0.08481000000000001
2013-04-09,129.0,128.0,128.0,128.0,-0.78,120.0,15360.0,0,0.04728
2013-04-15,128.0,126.0,122.0,126.0,-1.56,160.0,19940.0,0,0.20532
2013-04-16,126.0,126.0,124.0,126.0,0.0,220.0,27576.0,0,0.06900999999999999
2013-04-17,126.0,127.0,127.0,127.0,0.79,30.0,3810.0,0,-0.05995
2013-04-21,127.0,129.0,129.0,129.0,1.57,20.0,2580.0,0,0.15768999999999997
2013-04-22,129.0,127.0,125.0,125.0,-3.1,2100.0,262700.0,0,0.31703000000000003
2013-04-23,125.0,129.0,127.0,129.0,3.2,180.0,22980.0,0,0.033729999999999996
2013-04-25,129.0,127.0,127.0,127.0,-1.55,100.0,12700.0,0,0.05629000000000001
2013-04-30,127.0,129.0,129.0,129.0,1.57,20.0,2580.0,0,-0.06896
2013-05-02,129.0,132.0,129.0,130.0,0.78,594.0,77250.0,0,0.11291999999999999
2013-05-06,130.0,132.0,132.0,132.0,1.54,100.0,13200.0,0,-0.007690000000000002
2013-05-07,132.0,132.0,130.0,132.0,0.0,200.0,26040.0,0,0.11006
2013-05-08,132.0,134.0,132.0,133.0,0.76,380.0,50380.0,0,0.08334
2013-05-12,133.0,132.0,130.0,130.0,-2.26,580.0,75680.0,0,0.06611
2013-05-14,130.0,129.0,129.0,129.0,-0.77,48.0,6192.0,0,0.14256
2013-05-15,129.0,131.0,131.0,131.0,1.55,60.0,7860.0,0,0.10176
2013-05-20,131.0,140.0,133.0,140.0,6.87,1128.0,155340.0,0,-0.04929
2013-05-21,140.0,140.0,138.0,138.0,-1.43,552.0,77000.0,0,0.025119999999999996
2013-05-23,138.0,136.0,134.0,134.0,-2.9,1060.0,142864.0,0,-0.030750000000000006
2013-05-26,134.0,134.0,134.0,134.0,0.0,72.0,9648.0,0,0.27290000000000003
2013-05-27,134.0,136.0,134.0,136.0,1.49,84.0,11304.0,0,0.029109999999999997
2013-05-28,136.0,137.0,135.0,135.0,-0.74,372.0,50388.0,0,-0.05562000000000002
2013-06-02,135.0,135.0,135.0,135.0,0.0,72.0,9720.0,0,0.09409000000000001
2013-06-03,135.0,139.0,137.0,139.0,2.96,100.0,13764.0,0,0.10674000000000002
2013-06-04,139.0,138.0,138.0,138.0,-0.72,96.0,13248.0,0,-0.05772857142857142
2013-06-05,138.0,140.0,138.0,140.0,1.45,180.0,24984.0,0,0.07448
2013-06-06,140.0,140.0,140.0,140.0,0.0,48.0,6720.0,0,0.11782
2013-06-09,140.0,142.0,140.0,142.0,1.43,238.0,33700.0,0,-0.058640000000000005
2013-06-10,142.0,142.0,142.0,142.0,0.0,24.0,3408.0,0,0.12935000000000002
2013-06-11,142.0,145.0,139.0,139.0,-2.11,160.0,22864.0,0,-0.018260000000000005
2013-06-12,139.0,143.0,140.0,141.0,1.44,760.0,107550.0,0,0.030429999999999995
2013-06-13,141.0,142.0,138.0,142.0,0.71,344.0,48184.0,0,0.08631
2013-06-16,142.0,140.0,139.0,139.0,-2.11,296.0,41300.0,0,0.015000000000000003
2013-06-17,139.0,139.0,139.0,139.0,0.0,12.0,1668.0,0,-0.09629
